Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T04:00+02:00;2024-08-05T05:00+02:00;2024-08-05;04:00;05:00;2;15;100,0;1;1;0;0;100,00;14;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T04:00+02:00;2024-08-05T05:00+02:00;2024-08-05;04:00;05:00;Totalt i retning Haugesund S X E134;15;100,0;1;1;0;0;100,00;14;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T04:00+02:00;2024-08-05T05:00+02:00;2024-08-05;04:00;05:00;Totalt i retning Våga/Hordaland gr.;16;100,0;1;1;0;0;100,00;12;4;2;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T04:00+02:00;2024-08-05T05:00+02:00;2024-08-05;04:00;05:00;Totalt;31;100,0;1;1;0;0;100,00;26;5;2;3;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T05:00+02:00;2024-08-05T06:00+02:00;2024-08-05;05:00;06:00;1;61;100,0;1;1;0;0;100,00;44;17;11;3;2;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T05:00+02:00;2024-08-05T06:00+02:00;2024-08-05;05:00;06:00;2;97;100,0;1;1;0;0;100,00;85;12;6;4;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T05:00+02:00;2024-08-05T06:00+02:00;2024-08-05;05:00;06:00;Totalt i retning Haugesund S X E134;97;100,0;1;1;0;0;100,00;85;12;6;4;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T05:00+02:00;2024-08-05T06:00+02:00;2024-08-05;05:00;06:00;Totalt i retning Våga/Hordaland gr.;61;100,0;1;1;0;0;100,00;44;17;11;3;2;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T05:00+02:00;2024-08-05T06:00+02:00;2024-08-05;05:00;06:00;Totalt;158;100,0;1;1;0;0;100,00;129;29;17;7;4;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T06:00+02:00;2024-08-05T07:00+02:00;2024-08-05;06:00;07:00;1;203;100,0;1;1;0;0;100,00;171;32;20;5;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T06:00+02:00;2024-08-05T07:00+02:00;2024-08-05;06:00;07:00;2;442;100,0;1;1;0;7;98,42;402;33;15;10;3;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T06:00+02:00;2024-08-05T07:00+02:00;2024-08-05;06:00;07:00;Totalt i retning Haugesund S X E134;442;100,0;1;1;0;7;98,42;402;33;15;10;3;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T06:00+02:00;2024-08-05T07:00+02:00;2024-08-05;06:00;07:00;Totalt i retning Våga/Hordaland gr.;203;100,0;1;1;0;0;100,00;171;32;20;5;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T06:00+02:00;2024-08-05T07:00+02:00;2024-08-05;06:00;07:00;Totalt;645;100,0;1;1;0;7;98,91;573;65;35;15;6;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T07:00+02:00;2024-08-05T08:00+02:00;2024-08-05;07:00;08:00;1;398;100,0;1;1;0;4;98,99;343;51;26;16;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T07:00+02:00;2024-08-05T08:00+02:00;2024-08-05;07:00;08:00;2;730;100,0;1;1;0;7;99,04;664;59;24;28;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T07:00+02:00;2024-08-05T08:00+02:00;2024-08-05;07:00;08:00;Totalt i retning Haugesund S X E134;730;100,0;1;1;0;7;99,04;664;59;24;28;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T07:00+02:00;2024-08-05T08:00+02:00;2024-08-05;07:00;08:00;Totalt i retning Våga/Hordaland gr.;398;100,0;1;1;0;4;98,99;343;51;26;16;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T07:00+02:00;2024-08-05T08:00+02:00;2024-08-05;07:00;08:00;Totalt;1128;100,0;1;1;0;11;99,02;1007;110;50;44;8;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T08:00+02:00;2024-08-05T09:00+02:00;2024-08-05;08:00;09:00;1;337;100,0;1;1;0;1;99,70;258;78;39;26;4;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T08:00+02:00;2024-08-05T09:00+02:00;2024-08-05;08:00;09:00;2;561;100,0;1;1;0;4;99,29;497;60;31;18;5;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T08:00+02:00;2024-08-05T09:00+02:00;2024-08-05;08:00;09:00;Totalt i retning Haugesund S X E134;561;100,0;1;1;0;4;99,29;497;60;31;18;5;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T08:00+02:00;2024-08-05T09:00+02:00;2024-08-05;08:00;09:00;Totalt i retning Våga/Hordaland gr.;337;100,0;1;1;0;1;99,70;258;78;39;26;4;9;9;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T08:00+02:00;2024-08-05T09:00+02:00;2024-08-05;08:00;09:00;Totalt;898;100,0;1;1;0;5;99,44;755;138;70;44;9;15;15;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T09:00+02:00;2024-08-05T10:00+02:00;2024-08-05;09:00;10:00;1;330;100,0;1;1;0;1;99,70;263;66;31;24;5;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T09:00+02:00;2024-08-05T10:00+02:00;2024-08-05;09:00;10:00;2;511;100,0;1;1;0;4;99,22;442;65;30;26;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T09:00+02:00;2024-08-05T10:00+02:00;2024-08-05;09:00;10:00;Totalt i retning Haugesund S X E134;511;100,0;1;1;0;4;99,22;442;65;30;26;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T09:00+02:00;2024-08-05T10:00+02:00;2024-08-05;09:00;10:00;Totalt i retning Våga/Hordaland gr.;330;100,0;1;1;0;1;99,70;263;66;31;24;5;6;6;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T09:00+02:00;2024-08-05T10:00+02:00;2024-08-05;09:00;10:00;Totalt;841;100,0;1;1;0;5;99,41;705;131;61;50;9;11;11;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T10:00+02:00;2024-08-05T11:00+02:00;2024-08-05;10:00;11:00;1;443;100,0;1;1;0;5;98,87;360;78;39;31;3;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T10:00+02:00;2024-08-05T11:00+02:00;2024-08-05;10:00;11:00;2;610;100,0;1;1;0;8;98,69;504;98;47;40;6;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T10:00+02:00;2024-08-05T11:00+02:00;2024-08-05;10:00;11:00;Totalt i retning Haugesund S X E134;610;100,0;1;1;0;8;98,69;504;98;47;40;6;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T10:00+02:00;2024-08-05T11:00+02:00;2024-08-05;10:00;11:00;Totalt i retning Våga/Hordaland gr.;443;100,0;1;1;0;5;98,87;360;78;39;31;3;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T10:00+02:00;2024-08-05T11:00+02:00;2024-08-05;10:00;11:00;Totalt;1053;100,0;1;1;0;13;98,77;864;176;86;71;9;10;10;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T11:00+02:00;2024-08-05T12:00+02:00;2024-08-05;11:00;12:00;1;517;100,0;1;1;0;7;98,65;421;89;36;41;4;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T11:00+02:00;2024-08-05T12:00+02:00;2024-08-05;11:00;12:00;2;634;100,0;1;1;0;5;99,21;535;94;49;38;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T11:00+02:00;2024-08-05T12:00+02:00;2024-08-05;11:00;12:00;Totalt i retning Haugesund S X E134;633;100,0;1;1;0;4;99,37;535;94;49;38;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T11:00+02:00;2024-08-05T12:00+02:00;2024-08-05;11:00;12:00;Totalt i retning Våga/Hordaland gr.;518;100,0;1;1;0;8;98,46;421;89;36;41;4;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T11:00+02:00;2024-08-05T12:00+02:00;2024-08-05;11:00;12:00;Totalt;1151;100,0;1;1;0;12;98,96;956;183;85;79;7;12;12;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T12:00+02:00;2024-08-05T13:00+02:00;2024-08-05;12:00;13:00;1;566;100,0;1;1;0;6;98,94;481;79;35;35;6;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T12:00+02:00;2024-08-05T13:00+02:00;2024-08-05;12:00;13:00;2;660;100,0;1;1;0;6;99,09;580;74;33;29;5;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T12:00+02:00;2024-08-05T13:00+02:00;2024-08-05;12:00;13:00;Totalt i retning Haugesund S X E134;660;100,0;1;1;0;6;99,09;580;74;33;29;5;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T12:00+02:00;2024-08-05T13:00+02:00;2024-08-05;12:00;13:00;Totalt i retning Våga/Hordaland gr.;566;100,0;1;1;0;6;98,94;481;79;35;35;6;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T12:00+02:00;2024-08-05T13:00+02:00;2024-08-05;12:00;13:00;Totalt;1226;100,0;1;1;0;12;99,02;1061;153;68;64;11;10;10;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T13:00+02:00;2024-08-05T14:00+02:00;2024-08-05;13:00;14:00;1;623;100,0;1;1;0;7;98,88;523;93;49;29;7;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T13:00+02:00;2024-08-05T14:00+02:00;2024-08-05;13:00;14:00;2;643;100,0;1;1;0;7;98,91;526;110;54;38;9;9;7;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T13:00+02:00;2024-08-05T14:00+02:00;2024-08-05;13:00;14:00;Totalt i retning Haugesund S X E134;643;100,0;1;1;0;7;98,91;526;110;54;38;9;9;7;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T13:00+02:00;2024-08-05T14:00+02:00;2024-08-05;13:00;14:00;Totalt i retning Våga/Hordaland gr.;623;100,0;1;1;0;7;98,88;523;93;49;29;7;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T13:00+02:00;2024-08-05T14:00+02:00;2024-08-05;13:00;14:00;Totalt;1266;100,0;1;1;0;14;98,89;1049;203;103;67;16;17;15;2
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T14:00+02:00;2024-08-05T15:00+02:00;2024-08-05;14:00;15:00;1;755;100,0;1;1;0;7;99,07;658;90;55;28;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T14:00+02:00;2024-08-05T15:00+02:00;2024-08-05;14:00;15:00;2;709;100,0;1;1;0;5;99,29;615;89;49;28;5;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T14:00+02:00;2024-08-05T15:00+02:00;2024-08-05;14:00;15:00;Totalt i retning Haugesund S X E134;709;100,0;1;1;0;5;99,29;615;89;49;28;5;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T14:00+02:00;2024-08-05T15:00+02:00;2024-08-05;14:00;15:00;Totalt i retning Våga/Hordaland gr.;755;100,0;1;1;0;7;99,07;658;90;55;28;3;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T14:00+02:00;2024-08-05T15:00+02:00;2024-08-05;14:00;15:00;Totalt;1464;100,0;1;1;0;12;99,18;1273;179;104;56;8;11;11;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T15:00+02:00;2024-08-05T16:00+02:00;2024-08-05;15:00;16:00;1;960;100,0;1;1;0;12;98,75;858;90;60;21;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T15:00+02:00;2024-08-05T16:00+02:00;2024-08-05;15:00;16:00;2;723;100,0;1;1;0;13;98,20;628;82;27;36;11;8;7;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T15:00+02:00;2024-08-05T16:00+02:00;2024-08-05;15:00;16:00;Totalt i retning Haugesund S X E134;722;100,0;1;1;0;12;98,34;628;82;27;36;11;8;7;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T15:00+02:00;2024-08-05T16:00+02:00;2024-08-05;15:00;16:00;Totalt i retning Våga/Hordaland gr.;961;100,0;1;1;0;13;98,65;858;90;60;21;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T15:00+02:00;2024-08-05T16:00+02:00;2024-08-05;15:00;16:00;Totalt;1683;100,0;1;1;0;25;98,51;1486;172;87;57;15;13;12;1
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T16:00+02:00;2024-08-05T17:00+02:00;2024-08-05;16:00;17:00;1;791;100,0;1;1;0;7;99,12;714;70;39;18;6;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T16:00+02:00;2024-08-05T17:00+02:00;2024-08-05;16:00;17:00;2;592;100,0;1;1;0;6;98,99;535;51;27;14;5;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T16:00+02:00;2024-08-05T17:00+02:00;2024-08-05;16:00;17:00;Totalt i retning Haugesund S X E134;592;100,0;1;1;0;6;98,99;535;51;27;14;5;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T16:00+02:00;2024-08-05T17:00+02:00;2024-08-05;16:00;17:00;Totalt i retning Våga/Hordaland gr.;791;100,0;1;1;0;7;99,12;714;70;39;18;6;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T16:00+02:00;2024-08-05T17:00+02:00;2024-08-05;16:00;17:00;Totalt;1383;100,0;1;1;0;13;99,06;1249;121;66;32;11;12;12;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T17:00+02:00;2024-08-05T18:00+02:00;2024-08-05;17:00;18:00;1;591;100,0;1;1;0;3;99,49;538;50;31;11;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T17:00+02:00;2024-08-05T18:00+02:00;2024-08-05;17:00;18:00;2;549;100,0;1;1;0;7;98,72;505;37;18;12;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T17:00+02:00;2024-08-05T18:00+02:00;2024-08-05;17:00;18:00;Totalt i retning Haugesund S X E134;549;100,0;1;1;0;7;98,72;505;37;18;12;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T17:00+02:00;2024-08-05T18:00+02:00;2024-08-05;17:00;18:00;Totalt i retning Våga/Hordaland gr.;591;100,0;1;1;0;3;99,49;538;50;31;11;4;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T17:00+02:00;2024-08-05T18:00+02:00;2024-08-05;17:00;18:00;Totalt;1140;100,0;1;1;0;10;99,12;1043;87;49;23;8;7;7;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T18:00+02:00;2024-08-05T19:00+02:00;2024-08-05;18:00;19:00;1;520;100,0;1;1;0;10;98,08;476;34;14;11;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T18:00+02:00;2024-08-05T19:00+02:00;2024-08-05;18:00;19:00;2;491;100,0;1;1;0;3;99,39;466;22;9;6;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T18:00+02:00;2024-08-05T19:00+02:00;2024-08-05;18:00;19:00;Totalt i retning Haugesund S X E134;491;100,0;1;1;0;3;99,39;466;22;9;6;4;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T18:00+02:00;2024-08-05T19:00+02:00;2024-08-05;18:00;19:00;Totalt i retning Våga/Hordaland gr.;520;100,0;1;1;0;10;98,08;476;34;14;11;4;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T18:00+02:00;2024-08-05T19:00+02:00;2024-08-05;18:00;19:00;Totalt;1011;100,0;1;1;0;13;98,71;942;56;23;17;8;8;8;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T19:00+02:00;2024-08-05T20:00+02:00;2024-08-05;19:00;20:00;1;439;100,0;1;1;0;2;99,54;407;30;15;11;4;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T19:00+02:00;2024-08-05T20:00+02:00;2024-08-05;19:00;20:00;2;410;100,0;1;1;0;2;99,51;381;27;8;9;5;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T19:00+02:00;2024-08-05T20:00+02:00;2024-08-05;19:00;20:00;Totalt i retning Haugesund S X E134;410;100,0;1;1;0;2;99,51;381;27;8;9;5;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T19:00+02:00;2024-08-05T20:00+02:00;2024-08-05;19:00;20:00;Totalt i retning Våga/Hordaland gr.;439;100,0;1;1;0;2;99,54;407;30;15;11;4;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T19:00+02:00;2024-08-05T20:00+02:00;2024-08-05;19:00;20:00;Totalt;849;100,0;1;1;0;4;99,53;788;57;23;20;9;5;5;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T20:00+02:00;2024-08-05T21:00+02:00;2024-08-05;20:00;21:00;1;367;100,0;1;1;0;4;98,91;340;23;15;4;2;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T20:00+02:00;2024-08-05T21:00+02:00;2024-08-05;20:00;21:00;2;300;100,0;1;1;0;1;99,67;282;17;6;6;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T20:00+02:00;2024-08-05T21:00+02:00;2024-08-05;20:00;21:00;Totalt i retning Haugesund S X E134;300;100,0;1;1;0;1;99,67;282;17;6;6;3;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T20:00+02:00;2024-08-05T21:00+02:00;2024-08-05;20:00;21:00;Totalt i retning Våga/Hordaland gr.;367;100,0;1;1;0;4;98,91;340;23;15;4;2;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T20:00+02:00;2024-08-05T21:00+02:00;2024-08-05;20:00;21:00;Totalt;667;100,0;1;1;0;5;99,25;622;40;21;10;5;4;4;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T21:00+02:00;2024-08-05T22:00+02:00;2024-08-05;21:00;22:00;1;278;100,0;1;1;0;2;99,28;260;16;11;3;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T21:00+02:00;2024-08-05T22:00+02:00;2024-08-05;21:00;22:00;2;261;100,0;1;1;0;7;97,32;238;16;9;6;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T21:00+02:00;2024-08-05T22:00+02:00;2024-08-05;21:00;22:00;Totalt i retning Haugesund S X E134;261;100,0;1;1;0;7;97,32;238;16;9;6;0;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T21:00+02:00;2024-08-05T22:00+02:00;2024-08-05;21:00;22:00;Totalt i retning Våga/Hordaland gr.;278;100,0;1;1;0;2;99,28;260;16;11;3;2;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T21:00+02:00;2024-08-05T22:00+02:00;2024-08-05;21:00;22:00;Totalt;539;100,0;1;1;0;9;98,33;498;32;20;9;2;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T22:00+02:00;2024-08-05T23:00+02:00;2024-08-05;22:00;23:00;1;175;100,0;1;1;0;4;97,71;162;9;5;2;0;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T22:00+02:00;2024-08-05T23:00+02:00;2024-08-05;22:00;23:00;2;207;100,0;1;1;0;7;96,62;192;8;3;3;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T22:00+02:00;2024-08-05T23:00+02:00;2024-08-05;22:00;23:00;Totalt i retning Haugesund S X E134;207;100,0;1;1;0;7;96,62;192;8;3;3;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T22:00+02:00;2024-08-05T23:00+02:00;2024-08-05;22:00;23:00;Totalt i retning Våga/Hordaland gr.;175;100,0;1;1;0;4;97,71;162;9;5;2;0;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T22:00+02:00;2024-08-05T23:00+02:00;2024-08-05;22:00;23:00;Totalt;382;100,0;1;1;0;11;97,12;354;17;8;5;1;3;3;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T23:00+02:00;2024-08-06T00:00+02:00;2024-08-05;23:00;00:00;1;118;100,0;1;1;0;2;98,31;108;8;4;0;3;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T23:00+02:00;2024-08-06T00:00+02:00;2024-08-05;23:00;00:00;2;80;100,0;1;1;0;4;95,00;71;5;1;2;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T23:00+02:00;2024-08-06T00:00+02:00;2024-08-05;23:00;00:00;Totalt i retning Haugesund S X E134;80;100,0;1;1;0;4;95,00;71;5;1;2;1;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T23:00+02:00;2024-08-06T00:00+02:00;2024-08-05;23:00;00:00;Totalt i retning Våga/Hordaland gr.;118;100,0;1;1;0;2;98,31;108;8;4;0;3;1;1;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-05T23:00+02:00;2024-08-06T00:00+02:00;2024-08-05;23:00;00:00;Totalt;198;100,0;1;1;0;6;96,97;179;13;5;2;4;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T00:00+02:00;2024-08-06T01:00+02:00;2024-08-06;00:00;01:00;1;45;100,0;1;1;0;0;100,00;41;4;4;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T00:00+02:00;2024-08-06T01:00+02:00;2024-08-06;00:00;01:00;2;32;100,0;1;1;0;0;100,00;28;4;2;0;0;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T00:00+02:00;2024-08-06T01:00+02:00;2024-08-06;00:00;01:00;Totalt i retning Haugesund S X E134;32;100,0;1;1;0;0;100,00;28;4;2;0;0;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T00:00+02:00;2024-08-06T01:00+02:00;2024-08-06;00:00;01:00;Totalt i retning Våga/Hordaland gr.;45;100,0;1;1;0;0;100,00;41;4;4;0;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T00:00+02:00;2024-08-06T01:00+02:00;2024-08-06;00:00;01:00;Totalt;77;100,0;1;1;0;0;100,00;69;8;6;0;0;2;2;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T01:00+02:00;2024-08-06T02:00+02:00;2024-08-06;01:00;02:00;1;24;100,0;1;1;0;2;91,67;20;2;1;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T01:00+02:00;2024-08-06T02:00+02:00;2024-08-06;01:00;02:00;2;12;100,0;1;1;0;0;100,00;11;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T01:00+02:00;2024-08-06T02:00+02:00;2024-08-06;01:00;02:00;Totalt i retning Haugesund S X E134;12;100,0;1;1;0;0;100,00;11;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T01:00+02:00;2024-08-06T02:00+02:00;2024-08-06;01:00;02:00;Totalt i retning Våga/Hordaland gr.;24;100,0;1;1;0;2;91,67;20;2;1;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T01:00+02:00;2024-08-06T02:00+02:00;2024-08-06;01:00;02:00;Totalt;36;100,0;1;1;0;2;94,44;31;3;1;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T02:00+02:00;2024-08-06T03:00+02:00;2024-08-06;02:00;03:00;1;13;100,0;1;1;0;0;100,00;12;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T02:00+02:00;2024-08-06T03:00+02:00;2024-08-06;02:00;03:00;2;14;100,0;1;1;0;0;100,00;12;2;1;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T02:00+02:00;2024-08-06T03:00+02:00;2024-08-06;02:00;03:00;Totalt i retning Haugesund S X E134;14;100,0;1;1;0;0;100,00;12;2;1;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T02:00+02:00;2024-08-06T03:00+02:00;2024-08-06;02:00;03:00;Totalt i retning Våga/Hordaland gr.;13;100,0;1;1;0;0;100,00;12;1;0;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T02:00+02:00;2024-08-06T03:00+02:00;2024-08-06;02:00;03:00;Totalt;27;100,0;1;1;0;0;100,00;24;3;1;2;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T03:00+02:00;2024-08-06T04:00+02:00;2024-08-06;03:00;04:00;1;10;100,0;1;1;0;0;100,00;8;2;1;0;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T03:00+02:00;2024-08-06T04:00+02:00;2024-08-06;03:00;04:00;2;13;100,0;1;1;0;0;100,00;10;3;2;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T03:00+02:00;2024-08-06T04:00+02:00;2024-08-06;03:00;04:00;Totalt i retning Haugesund S X E134;13;100,0;1;1;0;0;100,00;10;3;2;1;0;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T03:00+02:00;2024-08-06T04:00+02:00;2024-08-06;03:00;04:00;Totalt i retning Våga/Hordaland gr.;10;100,0;1;1;0;0;100,00;8;2;1;0;1;0;0;0
65533V319820;Karmsundgata;FV47 S1D1 m3247;2024-08-06T03:00+02:00;2024-08-06T04:00+02:00;2024-08-06;03:00;04:00;Totalt;23;100,0;1;1;0;0;100,00;18;5;3;1;1;0;0;0
